county,fips_code,pop_density,state,total_pop
Morgan County,21175,13.4584223366695,Kentucky,13285
Muhlenberg County,21177,25.6771961246678,Kentucky,31081
Nelson County,21179,41.9732665377766,Kentucky,45388
Nicholas County,21181,14.0464609447056,Kentucky,7100
Ohio County,21183,15.8251491570273,Kentucky,24071
Oldham County,21185,134.806345572691,Kentucky,65374
Owen County,21187,11.8115349374025,Kentucky,10741
Owsley County,21189,8.72902344082527,Kentucky,4463
Pendleton County,21191,20.2274497035269,Kentucky,14520
Perry County,21193,30.5941811085979,Kentucky,26917
Pike County,21195,29.6831331644756,Kentucky,60483
Powell County,21197,26.5791671538669,Kentucky,12321
Pulaski County,21199,37.6156289892021,Kentucky,64145
Robertson County,21201,8.28068634857138,Kentucky,2143
Rockcastle County,21203,20.5243896291141,Kentucky,16827
Rowan County,21205,33.8024501915536,Kentucky,24499
Russell County,21207,27.0294748250203,Kentucky,17760
Scott County,21209,73.3342474501108,Kentucky,53517
Shelby County,21211,47.5673555574588,Kentucky,46786
Simpson County,21213,29.7779797156616,Kentucky,18063
Spencer County,21215,37.7289685307359,Kentucky,18246
Taylor County,21217,36.9623660248854,Kentucky,25500
Todd County,21219,12.7325253602651,Kentucky,12350
Trigg County,21221,12.54244908343,Kentucky,14344
Trimble County,21223,21.9901669353085,Kentucky,8637
Union County,21225,16.669054092183,Kentucky,14802
Warren County,21227,90.1081890403736,Kentucky,126427
Washington County,21229,15.6261652139458,Kentucky,12019
Wayne County,21231,17.3667840419363,Kentucky,20609
Webster County,21233,15.2941624267743,Kentucky,13155
Whitley County,21235,31.8251761072959,Kentucky,36089
Wolfe County,21237,12.5525900387438,Kentucky,7223
Woodford County,21239,53.0011451106891,Kentucky,26097
Acadia Parish,22001,36.8723621120073,Louisiana,62568
Allen Parish,22003,13.0055296536035,Louisiana,25661
Ascension Parish,22005,161.302195918225,Louisiana,121176
Assumption Parish,22007,25.8987724052573,Louisiana,22714
Avoyelles Parish,22009,18.9711161031043,Louisiana,40882
Beauregard Parish,22011,12.2663294677861,Louisiana,36769
Bienville Parish,22013,6.50483155929996,Louisiana,13668
Bossier Parish,22015,57.9544990461596,Louisiana,126131
Caddo Parish,22017,109.114144755348,Louisiana,248361
Calcasieu Parish,22019,72.621532652941,Louisiana,200182
Caldwell Parish,22021,7.28979896941947,Louisiana,9996
Cameron Parish,22023,2.06382836543176,Louisiana,6868
Catahoula Parish,22025,5.39485888303945,Louisiana,9893
Claiborne Parish,22027,8.26187424603205,Louisiana,16153
Concordia Parish,22029,11.0909081886532,Louisiana,20021
De Soto Parish,22031,11.9900855262149,Louisiana,27216
East Baton Rouge Parish,22033,376.564373498784,Louisiana,444094
East Carroll Parish,22035,6.63070010956982,Louisiana,7225
East Feliciana Parish,22037,16.6046834416139,Louisiana,19499
Evangeline Parish,22039,19.6064470444248,Louisiana,33636
Franklin Parish,22041,12.5625307043903,Louisiana,20322
Grant Parish,22043,13.4187583692172,Louisiana,22348
Iberia Parish,22045,48.8877894402647,Louisiana,72691
Iberville Parish,22047,20.5686574715065,Louisiana,32956
Jackson Parish,22049,10.8031775079532,Louisiana,15926
Jefferson Parish,22051,568.460879162843,Louisiana,435300
Jefferson Davis Parish,22053,18.6523574583118,Louisiana,31467
Lafayette Parish,22055,344.938330874951,Louisiana,240091
Lafourche Parish,22057,35.4943687035167,Louisiana,98214
LaSalle Parish,22059,9.2396098853138,Louisiana,14949
Lincoln Parish,22061,38.7590134236723,Louisiana,47356
Livingston Parish,22063,82.2700866847613,Louisiana,138111
Madison Parish,22065,7.09374046776692,Louisiana,11472
Morehouse Parish,22067,12.6244615229661,Louisiana,25992
Natchitoches Parish,22069,12.0130975747708,Louisiana,38963
Orleans Parish,22071,887.944212780045,Louisiana,389648
Ouachita Parish,22073,98.7241213360117,Louisiana,156075
Plaquemines Parish,22075,11.5646885514706,Louisiana,23373
Pointe Coupee Parish,22077,15.3534766850039,Louisiana,22158
Rapides Parish,22079,38.4673873512845,Louisiana,131546
Red River Parish,22081,8.55178364188231,Louisiana,8618
Richland Parish,22083,14.2246818865344,Louisiana,20474
Sabine Parish,22085,10.7313583695063,Louisiana,24088
St. Bernard Parish,22087,46.7337409135876,Louisiana,45694
St. Charles Parish,22089,73.2935338860763,Louisiana,52724
St. Helena Parish,22091,9.84238026899209,Louisiana,10411
St. James Parish,22093,34.1387423585591,Louisiana,21357
St. John the Baptist Parish,22095,78.2689358576126,Louisiana,43446
St. Landry Parish,22097,34.8732524683111,Louisiana,83449
St. Martin Parish,22099,28.1515199185348,Louisiana,53752
St. Mary Parish,22101,35.9526120500067,Louisiana,51734
St. Tammany Parish,22103,115.020659493155,Louisiana,252093
Tangipahoa Parish,22105,63.6763882338832,Louisiana,130504
Tensas Parish,22107,2.9887179905581,Louisiana,4666
Terrebonne Parish,22109,35.3465091279679,Louisiana,112587
Union Parish,22111,9.8949534919179,Louisiana,22475
Vermilion Parish,22113,19.7021339394862,Louisiana,59867
Vernon Parish,22115,14.8306747263427,Louisiana,51007
Washington Parish,22117,26.7906651779675,Louisiana,46457
Webster Parish,22119,25.7957709764375,Louisiana,39631
West Baton Rouge Parish,22121,51.8970845813326,Louisiana,25860
West Carroll Parish,22123,12.0024223250088,Louisiana,11180
West Feliciana Parish,22125,14.7206089591876,Louisiana,15377
Winn Parish,22127,5.89016517081369,Louisiana,14494
Androscoggin County,23001,88.6533676559814,Maine,107444
Aroostook County,23003,3.95110093156248,Maine,68269
Cumberland County,23005,134.420011706799,Maine,290944
Franklin County,23007,6.82985840873306,Maine,30019
Hancock County,23009,13.2682748856057,Maine,54541
Kennebec County,23011,54.0985038055428,Maine,121545
Knox County,23013,42.1102304750872,Maine,39823
Lincoln County,23015,28.8534916982215,Maine,34067
Oxford County,23017,10.6567678206907,Maine,57325
Penobscot County,23019,17.2466611770463,Maine,151748
Piscataquis County,23021,1.64606394775223,Maine,16887
Sagadahoc County,23023,53.6302174387811,Maine,35277
Somerset County,23025,4.98916124298803,Maine,50710
Waldo County,23027,20.8492965884332,Maine,39418
Washington County,23029,4.77506785609243,Maine,31694
York County,23031,79.1261164004109,Maine,203102
Allegany County,24001,65.8251230849643,Maryland,71977
Anne Arundel County,24003,528.43972176545,Maryland,567696
Baltimore County,24005,534.041378368073,Maryland,827625
Calvert County,24009,164.955174180291,Maryland,91082
Caroline County,24011,39.7352872991748,Maryland,32875
Carroll County,24013,144.4971046665,Maryland,167522
Cecil County,24015,114.306903828916,Maryland,102517
Charles County,24017,132.977226509494,Maryland,157671
Dorchester County,24019,23.0345110668948,Maryland,32261
Frederick County,24021,145.25379141511,Maryland,248472
Garrett County,24023,17.4742474557044,Maryland,29376
Harford County,24025,221.727144317162,Maryland,251025
Howard County,24027,485.160324903297,Maryland,315327
Kent County,24029,27.3066913979002,Maryland,19593
Montgomery County,24031,814.474796216959,Maryland,1040133
Prince George's County,24033,724.925816501816,Maryland,906202
Queen Anne's County,24035,51.2696369578568,Maryland,49355
St. Mary's County,24037,120.055163825169,Maryland,111531
Somerset County,24039,31.0778796533919,Maryland,25737
Talbot County,24041,53.497654388579,Maryland,37211
Washington County,24043,126.357557546089,Maryland,149811
Wicomico County,24045,105.360062744984,Maryland,102172
Worcester County,24047,42.5143221771827,Maryland,51564
Baltimore city,24510,2932.04076142432,Maryland,614700
Barnstable County,25001,209.284881815058,Massachusetts,213690
Berkshire County,25003,53.0401638584485,Massachusetts,127328
Bristol County,25005,390.150502794615,Massachusetts,558905
Dukes County,25007,64.7697871961762,Massachusetts,17313
Essex County,25009,612.326436201255,Massachusetts,781024
Franklin County,25011,39.1694219034028,Massachusetts,70935
Hampden County,25013,293.565060335531,Massachusetts,469116
Hampshire County,25015,118.019676045242,Massachusetts,161159
Middlesex County,25017,753.089533320006,Massachusetts,1595192
Nantucket County,25019,92.9035115811747,Massachusetts,11101
Norfolk County,25021,680.629713527744,Massachusetts,698249
Plymouth County,25023,300.082707595443,Massachusetts,512135
Suffolk County,25025,5248.51983296846,Massachusetts,791766
Worcester County,25027,210.16397012476,Massachusetts,822280
Alcona County,26001,5.9312698527926,Michigan,10364
Alger County,26003,3.87944692521868,Michigan,9194
Allegan County,26005,53.9210296442049,Michigan,115250
Alpena County,26007,19.3177634104714,Michigan,28612
Antrim County,26009,18.8125146896422,Michigan,23177
Arenac County,26011,16.1222753163353,Michigan,15165
Baraga County,26013,3.65591525564887,Michigan,8507
Barry County,26015,41.9243590908106,Michigan,60057
Bay County,26017,91.4844133123066,Michigan,104786
Benzie County,26019,21.1976980043916,Michigan,17552
Berrien County,26021,105.272530777834,Michigan,154807
Branch County,26023,33.229536269714,Michigan,43584
Calhoun County,26025,73.5147252427968,Michigan,134473
Cass County,26027,40.5398857771623,Michigan,51460
Charlevoix County,26029,24.3153784658332,Michigan,26219
Cheboygan County,26031,13.7421273077033,Michigan,25458
Chippewa County,26033,9.37293543780067,Michigan,37834
Clare County,26035,20.9454711517696,Michigan,30616
Clinton County,26037,53.0982086269298,Michigan,77896
Crawford County,26039,9.60116203871735,Michigan,13836
Delta County,26041,11.9315382066062,Michigan,36190
Dickinson County,26043,12.9741294904056,Michigan,25570
Eaton County,26045,73.269869420923,Michigan,109155
Emmet County,26047,27.2853645387632,Michigan,33039
Genesee County,26049,248.138524479207,Michigan,409361
Gladwin County,26051,19.4587581470104,Michigan,25289
Gogebic County,26053,5.39986088054022,Michigan,15414
Grand Traverse County,26055,76.2876267904394,Michigan,91746
Gratiot County,26057,27.8969021685374,Michigan,41067
Hillsdale County,26059,29.5828744919013,Michigan,45830
Houghton County,26061,13.9120672712886,Michigan,36360
Huron County,26063,14.5671910836676,Michigan,31543
Ingham County,26065,201.035246541188,Michigan,289564
Ionia County,26067,43.3707215498873,Michigan,64176
Iosco County,26069,17.7523772348844,Michigan,25247
Iron County,26071,3.71268201702155,Michigan,11212
Isabella County,26073,47.7151144990259,Michigan,70775
Jackson County,26075,87.417531936469,Michigan,158913
Kalamazoo County,26077,179.676476297872,Michigan,261573
Kalkaska County,26079,12.0456985369594,Michigan,17463
Kent County,26081,292.810575287583,Michigan,643140
Keweenaw County,26083,1.52264314362296,Michigan,2130
Lake County,26085,8.00192219191265,Michigan,11763
Lapeer County,26087,52.8318746769519,Michigan,88202
Leelanau County,26089,24.063564293742,Michigan,21639
Lenawee County,26091,50.7194930986914,Michigan,98474
Livingston County,26093,128.746261369795,Michigan,188482
Luce County,26095,2.7329801564001,Michigan,6364
Mackinac County,26097,4.08710386177503,Michigan,10817
Macomb County,26099,699.863588296273,Michigan,868704
Manistee County,26101,17.4026153482459,Michigan,24444
Marquette County,26103,14.2867478905631,Michigan,66939
Mason County,26105,22.5309176879047,Michigan,28884
Mecosta County,26107,30.0915382032582,Michigan,43264
Menominee County,26109,8.59228634626999,Michigan,23234
Midland County,26111,62.3649377461934,Michigan,83389
Missaukee County,26113,10.2584531055017,Michigan,15006
Monroe County,26115,105.214324109839,Michigan,149699
Montcalm County,26117,34.601082494666,Michigan,63209
Montmorency County,26119,6.54080377104677,Michigan,9261
Muskegon County,26121,132.593461059484,Michigan,173043
Newaygo County,26123,22.1573482263851,Michigan,48142
Oakland County,26125,556.779856652962,Michigan,1250843
Oceana County,26127,18.9551922159816,Michigan,26417
Ogemaw County,26129,14.3394850740654,Michigan,20928
Ontonagon County,26131,1.75766376944038,Michigan,5968
Osceola County,26133,15.8399170096348,Michigan,23232
Oscoda County,26135,5.64948975357258,Michigan,8277
Otsego County,26137,18.2897871982097,Michigan,24397
Ottawa County,26139,194.610161958705,Michigan,284034
Presque Isle County,26141,7.50086457326053,Michigan,12797
Roscommon County,26143,17.7322941186596,Michigan,23877
Saginaw County,26145,92.9859007490757,Michigan,192778
St. Clair County,26147,85.4121095962139,Michigan,159566
St. Joseph County,26149,46.9689870712998,Michigan,60897
Sanilac County,26151,16.5965684869053,Michigan,41376
Schoolcraft County,26153,2.65852149538412,Michigan,8069
Shiawassee County,26155,49.8066302827947,Michigan,68493
Tuscola County,26157,25.5559258661205,Michigan,53250
Van Buren County,26159,47.816576982835,Michigan,75272
Washtenaw County,26161,200.147034273147,Michigan,365961
Wayne County,26163,1111.24397371973,Michigan,1761382
Wexford County,26165,22.6299619987434,Michigan,33111
Aitkin County,27001,3.35577468125594,Minnesota,15834
Anoka County,27003,317.892594920879,Minnesota,347431
Becker County,27005,9.91557781396003,Minnesota,33773
Beltrami County,27007,7.10897123199923,Minnesota,46117
Benton County,27009,37.6166677346898,Minnesota,39779
Big Stone County,27011,3.87977137973776,Minnesota,5016
Blue Earth County,27013,34.244241587739,Minnesota,66322
Brown County,27015,15.9290390909683,Minnesota,25211
Carlton County,27017,15.9317401410893,Minnesota,35540
Carver County,27019,109.460627916026,Minnesota,100416
Cass County,27021,5.5432126481401,Minnesota,29022
Chippewa County,27023,7.97972460544534,Minnesota,12010
Chisago County,27025,50.9278996405748,Minnesota,54727
Clay County,27027,23.1990454770267,Minnesota,62801
Clearwater County,27029,3.40665479963699,Minnesota,8812
Cook County,27031,1.41188074685143,Minnesota,5311
Cottonwood County,27033,6.86083375196214,Minnesota,11372
Crow Wing County,27035,24.6949530066956,Minnesota,63855
Dakota County,27037,287.086261144252,Minnesota,418201
Dodge County,27039,18.0904903307604,Minnesota,20582
Douglas County,27041,22.5584307423478,Minnesota,37203
Faribault County,27043,7.53044567151137,Minnesota,13896
Fillmore County,27045,9.36368028056348,Minnesota,20888
Freeborn County,27047,16.6642661174271,Minnesota,30526
Goodhue County,27049,23.5766027557256,Minnesota,46217
Grant County,27051,4.18526828881064,Minnesota,5938
Hennepin County,27053,861.285007801729,Minnesota,1235478
Houston County,27055,13.0530021091792,Minnesota,18663
Hubbard County,27057,8.69850643104635,Minnesota,20862
Isanti County,27059,34.5338418775747,Minnesota,38974
Itasca County,27061,6.54326994178345,Minnesota,45203
Jackson County,27063,5.51823936125963,Minnesota,10047
Kanabec County,27065,11.8460391110941,Minnesota,16004
Kandiyohi County,27067,20.655284769341,Minnesota,42658
Kittson County,27069,1.52393839769303,Minnesota,4337
Koochiching County,27071,1.57266233354039,Minnesota,12644
Lac qui Parle County,27073,3.41829955714973,Minnesota,6773
Lake County,27075,1.93466071696851,Minnesota,10569
Lake of the Woods County,27077,1.13313776698312,Minnesota,3809
Le Sueur County,27079,24.0807232105093,Minnesota,27983
Lincoln County,27081,4.1049942086746,Minnesota,5707
Lyon County,27083,13.9646482888375,Minnesota,25839
McLeod County,27085,28.1434691540873,Minnesota,35825
Mahnomen County,27087,3.81072853839715,Minnesota,5506
Marshall County,27089,2.04290071223293,Minnesota,9392
Martin County,27091,10.8210181728853,Minnesota,19964
Meeker County,27093,14.6543651681196,Minnesota,23079
Mille Lacs County,27095,17.3554637244115,Minnesota,25728
Morrison County,27097,11.3072127670083,Minnesota,32949
Mower County,27099,21.4955796920245,Minnesota,39602
Murray County,27101,4.57682632561572,Minnesota,8353
Nicollet County,27103,29.0736891062961,Minnesota,33783
Nobles County,27105,11.7915755425184,Minnesota,21839
Norman County,27107,2.9015540306226,Minnesota,6559
Olmsted County,27109,90.4328724869858,Minnesota,153065
Otter Tail County,27111,11.3552531594646,Minnesota,57992
Pennington County,27113,8.88204931571274,Minnesota,14184
Pine County,27115,7.96914881578951,Minnesota,29129
Pipestone County,27117,7.62564603875476,Minnesota,9185
Polk County,27119,6.18818067058906,Minnesota,31591
Pope County,27121,6.33168841796356,Minnesota,10980
Ramsey County,27123,1373.48668948003,Minnesota,541493
Red Lake County,27125,3.57879726665573,Minnesota,4008
Redwood County,27127,6.73744008723931,Minnesota,15331
Renville County,27129,5.78259087840044,Minnesota,14721
Rice County,27131,51.2102658834513,Minnesota,65765
Rock County,27133,7.53304708261264,Minnesota,9413
Roseau County,27135,3.57133624327637,Minnesota,15462
St. Louis County,27137,12.3646114504415,Minnesota,200080
Scott County,27139,155.385852169749,Minnesota,143372
Sherburne County,27141,83.1506191730218,Minnesota,93231
Sibley County,27143,9.77788650197724,Minnesota,14912
Stearns County,27145,45.0906361077148,Minnesota,156819
Steele County,27147,32.9590235430063,Minnesota,36676
Stevens County,27149,6.70254310186663,Minnesota,9784
Swift County,27151,4.89678992276453,Minnesota,9411
Todd County,27153,9.98591971836268,Minnesota,24440
Traverse County,27155,2.24514089226252,Minnesota,3337
Wabasha County,27157,15.873592045148,Minnesota,21500
Wadena County,27159,9.82468480654778,Minnesota,13646
Waseca County,27161,17.1535908769826,Minnesota,18809
Washington County,27163,254.433333118759,Minnesota,253317
Watonwan County,27165,9.7405618873084,Minnesota,10973
Wilkin County,27167,3.26104857150055,Minnesota,6343
Winona County,27169,31.3553294053441,Minnesota,50847
Wright County,27171,77.5247368692197,Minnesota,132745
Yellow Medicine County,27173,5.01916785515268,Minnesota,9868
Adams County,28001,26.3448360714935,Mississippi,31547
Alcorn County,28003,35.8842061373607,Mississippi,37180
Amite County,28005,6.59350817495355,Mississippi,12468
Attala County,28007,9.76134176582837,Mississippi,18581
Benton County,28009,7.83662888883593,Mississippi,8253
Bolivar County,28011,14.3542847108247,Mississippi,32592
Calhoun County,28013,9.59111735125637,Mississippi,14571
Carroll County,28015,6.22456022879746,Mississippi,10129
Chickasaw County,28017,13.2955346697121,Mississippi,17279
Choctaw County,28019,7.68241742057477,Mississippi,8321
Claiborne County,28021,7.22433449202919,Mississippi,9120
Clarke County,28023,8.89247572919536,Mississippi,15928
Clay County,28025,18.650441545814,Mississippi,19808
Coahoma County,28027,16.633830203238,Mississippi,23802
Copiah County,28029,14.2666342563733,Mississippi,28721
Covington County,28031,17.8123420418307,Mississippi,19091
DeSoto County,28033,142.771871645678,Mississippi,176132
Forrest County,28035,62.5636429335016,Mississippi,75517
Franklin County,28037,5.31061743528365,Mississippi,7757
George County,28039,19.1237863104343,Mississippi,23710
Greene County,28041,7.42912218997096,Mississippi,13714
Grenada County,28043,19.4623374427885,Mississippi,21278
Hancock County,28045,38.0046385975804,Mississippi,46653
Harrison County,28047,136.381847942863,Mississippi,202626
Hinds County,28049,107.326458837202,Mississippi,241774
Holmes County,28051,9.22298894455853,Mississippi,18075
Humphreys County,28053,7.87768938748075,Mississippi,8539
Issaquena County,28055,1.24137336302149,Mississippi,1328
Itawamba County,28057,17.0153185760814,Mississippi,23480
Jackson County,28059,75.8607419423292,Mississippi,142014
Jasper County,28061,9.4373156284519,Mississippi,16529
Jefferson County,28063,5.45513727003777,Mississippi,7346
Jefferson Davis County,28065,10.8661610061697,Mississippi,11495
Jones County,28067,38.0394248803715,Mississippi,68454
Kemper County,28069,5.09321919229063,Mississippi,10107
Lafayette County,28071,32.6750410410868,Mississippi,53459
Lamar County,28073,47.5931985475159,Mississippi,61223
Lauderdale County,28075,42.4278506369558,Mississippi,77323
Lawrence County,28077,11.3227883634533,Mississippi,12630
Leake County,28079,15.1487333072675,Mississippi,22870
Lee County,28081,72.8654138162044,Mississippi,84915
Leflore County,28083,19.3702813434252,Mississippi,29804
Lincoln County,28085,22.6813683952016,Mississippi,34432
Lowndes County,28087,45.4032082951827,Mississippi,59437
Madison County,28089,55.9272791818918,Mississippi,103498
Marion County,28091,17.9403085798852,Mississippi,25202
Marshall County,28093,19.566309991649,Mississippi,35787
Monroe County,28095,18.086667008685,Mississippi,35840
Montgomery County,28097,9.67483600977454,Mississippi,10198
Neshoba County,28099,19.8937978648545,Mississippi,29376
Newton County,28101,14.3815792405081,Mississippi,21524
Noxubee County,28103,6.01404563584686,Mississippi,10828
Oktibbeha County,28105,41.6916763923372,Mississippi,49481
Panola County,28107,19.2962311027761,Mississippi,34243
Pearl River County,28109,26.2451578483274,Mississippi,55149
Perry County,28111,7.17549935837983,Mississippi,12028
Pike County,28113,37.5107200119318,Mississippi,39737
Pontotoc County,28115,24.2902252300294,Mississippi,31315
Prentiss County,28117,23.5949236020564,Mississippi,25360
Quitman County,28119,7.0278092404063,Mississippi,7372
Rankin County,28121,75.295643235167,Mississippi,151240
Scott County,28123,18.0080884119709,Mississippi,28415
Sharkey County,28125,4.03434356995889,Mississippi,4511
Simpson County,28127,17.7419576015184,Mississippi,27073
Smith County,28129,9.74740321529336,Mississippi,16063
Stone County,28131,15.9256353277404,Mississippi,18375
Sunflower County,28133,14.6813804289131,Mississippi,26532
Tallahatchie County,28135,8.59369213004294,Mississippi,14361
Tate County,28137,27.179353723102,Mississippi,28493
Tippah County,28139,18.545152519142,Mississippi,21990
Tishomingo County,28141,17.7243711864603,Mississippi,19478
Tunica County,28143,8.63612679404092,Mississippi,10170
Union County,28145,26.3429291487746,Mississippi,28356
Walthall County,28147,13.9566324273032,Mississippi,14601
Warren County,28149,30.883998255286,Mississippi,47075
Washington County,28151,25.0849809802452,Mississippi,47086
Wayne County,28153,9.72594025800096,Mississippi,20422
Webster County,28155,9.01477063564423,Mississippi,9828
Wilkinson County,28157,5.1187529415997,Mississippi,8990
Winston County,28159,11.6723759768565,Mississippi,18358
Yalobusha County,28161,10.2660132731477,Mississippi,12421
Yazoo County,28163,11.7102494377234,Mississippi,27974
Adair County,29001,17.2353708853361,Missouri,25325
Andrew County,29003,15.5313136012,Missouri,17403
Atchison County,29005,3.71791106236372,Missouri,5270
Audrain County,29007,14.3539298462993,Missouri,25735
Barry County,29009,17.6085490274008,Missouri,35493
Barton County,29011,7.72817167638385,Missouri,11850
Bates County,29013,7.55596648166993,Missouri,16374
Benton County,29015,10.4137161868681,Missouri,18989
Bollinger County,29017,7.6738820551497,Missouri,12281
Boone County,29019,99.4136366707352,Missouri,176515
Buchanan County,29021,84.2447513744697,Missouri,89076
Butler County,29023,23.7512864923541,Missouri,42733
Caldwell County,29025,8.193956256306,Missouri,9049
Callaway County,29027,20.7447079414979,Missouri,44840
Camden County,29029,26.5410090432927,Missouri,45096
Cape Girardeau County,29031,52.2718169263982,Missouri,78324
Carroll County,29033,4.91533950799991,Missouri,8843
Carter County,29035,4.71594582114447,Missouri,6197
Cass County,29037,56.9098061712793,Missouri,102678
Cedar County,29039,11.3418024341163,Missouri,13938
Chariton County,29041,3.87861069447857,Missouri,7546
Christian County,29043,57.8318159455434,Missouri,84275
Clark County,29045,5.20305404673386,Missouri,6800
Clay County,29047,232.209738627726,Missouri,239164
Clinton County,29049,18.8693183722079,Missouri,20475
Cole County,29051,75.6799564503172,Missouri,76740
Cooper County,29053,12.0475514600031,Missouri,17622
Crawford County,29055,12.6260661483017,Missouri,24280
Dade County,29057,5.98051718171502,Missouri,7590
Dallas County,29059,11.7761042887628,Missouri,16499
Daviess County,29061,5.69056399595829,Missouri,8302
DeKalb County,29063,11.5127553746931,Missouri,12564
Dent County,29065,7.95223252719366,Missouri,15504
Douglas County,29067,6.34658785161874,Missouri,13374
Dunklin County,29069,21.7118767467191,Missouri,30428
Franklin County,29071,43.0066240737134,Missouri,102781
Gasconade County,29073,10.969960598172,Missouri,14746
Gentry County,29075,5.23658212158345,Missouri,6665
Greene County,29077,164.903158307784,Missouri,288429
Grundy County,29079,8.90454861843853,Missouri,10039
Harrison County,29081,4.57112957964313,Missouri,8554
Henry County,29083,12.0576650493343,Missouri,21765
Hickory County,29085,9.06954468387883,Missouri,9368
Holt County,29087,3.71838539511677,Missouri,4456
Howard County,29089,8.41900627504426,Missouri,10113
Howell County,29091,16.6982967017,Missouri,40102
Iron County,29093,7.17173427168648,Missouri,10221
Jackson County,29095,441.979622490107,Missouri,692003
Jasper County,29097,72.1026831751726,Missouri,119238
Jefferson County,29099,131.327441026712,Missouri,223302
Johnson County,29101,24.9975476199418,Missouri,53689
Knox County,29103,3.02671269065607,Missouri,3951
Laclede County,29105,17.9277047802164,Missouri,35507
Lafayette County,29107,20.0223172068974,Missouri,32589
Lawrence County,29109,24.0678867778138,Missouri,38133
Lewis County,29111,7.66559370015563,Missouri,10027
Lincoln County,29113,34.239239198941,Missouri,55563
Linn County,29115,7.64316788540708,Missouri,12186
Livingston County,29117,10.9353774024724,Missouri,15076
McDonald County,29119,16.3371237564586,Missouri,22827
Macon County,29121,7.35090717451952,Missouri,15254
Madison County,29123,9.53174499484654,Missouri,12205
Maries County,29125,6.50905817541008,Missouri,8884
Marion County,29127,25.3370527228905,Missouri,28672
Mercer County,29129,3.11716315067225,Missouri,3664
Miller County,29131,16.3203558583718,Missouri,25049
Mississippi County,29133,12.8968658687225,Missouri,13748
Moniteau County,29135,14.8457897312878,Missouri,15958
Monroe County,29137,5.15911654363076,Missouri,8654
Montgomery County,29139,8.33113641254108,Missouri,11545
Morgan County,29141,13.0096190469237,Missouri,20137
New Madrid County,29143,10.1901249145458,Missouri,17811
Newton County,29145,35.9692523345999,Missouri,58202
Nodaway County,29147,9.92679776276597,Missouri,22547
Oregon County,29149,5.23034363970747,Missouri,10699
Osage County,29151,8.66881102629886,Missouri,13619
Ozark County,29153,4.78681337607,Missouri,9236
Pemiscot County,29155,13.3485459050615,Missouri,17031
Perry County,29157,15.583919183817,Missouri,19146
Pettis County,29159,23.9796900384394,Missouri,42371
Phelps County,29161,25.742305758782,Missouri,44789
Pike County,29163,10.6477172122721,Missouri,18489
Platte County,29165,90.8943251716872,Missouri,98824
Polk County,29167,19.1669999349614,Missouri,31549
Pulaski County,29169,37.1139976200309,Missouri,52591
Putnam County,29171,3.59370235300651,Missouri,4815
Ralls County,29173,8.39711423902516,Missouri,10217
Randolph County,29175,19.9525220040604,Missouri,24945
Ray County,29177,15.4933869235502,Missouri,22825
Reynolds County,29179,3.01583652148046,Missouri,6315
Ripley County,29181,8.39804391703739,Missouri,13693
St. Charles County,29183,268.652251066858,Missouri,389985
St. Clair County,29185,5.36725552005527,Missouri,9383
Ste. Genevieve County,29186,13.8234785966361,Missouri,17871
St. Francois County,29187,56.6857576475102,Missouri,66342
St. Louis County,29189,759.90124768714,Missouri,998684
Saline County,29195,11.8065101284919,Missouri,23102
Schuyler County,29197,5.65637292732567,Missouri,4502
Scotland County,29199,4.33241085119999,Missouri,4898
Scott County,29201,35.6039402972382,Missouri,38729
Shannon County,29203,3.17167941341135,Missouri,8246
Shelby County,29205,4.67226240740481,Missouri,6061
Stoddard County,29207,13.8416057449463,Missouri,29512
Stone County,29209,26.232520196432,Missouri,31527
Sullivan County,29211,3.76400617264121,Missouri,6317
Taney County,29213,33.4108526171897,Missouri,54720
Texas County,29215,8.41919520227286,Missouri,25671
Vernon County,29217,9.66713820616124,Missouri,20691
Warren County,29219,30.5453978435104,Missouri,33908
Washington County,29221,12.667908056617,Missouri,24931
Wayne County,29223,6.76811829501464,Missouri,13308
Webster County,29225,24.8134809852954,Missouri,38082
Worth County,29227,2.95410285121492,Missouri,2040
Wright County,29229,10.3597268382249,Missouri,18293
St. Louis city,29510,1946.48852152518,Missouri,311273
Beaverhead County,30001,0.654314037624461,Montana,9393
Big Horn County,30003,1.03335304680883,Montana,13376
Blaine County,30005,0.614439102826025,Montana,6727
Broadwater County,30007,1.88912889975451,Montana,5834
Carbon County,30009,1.98848663185587,Montana,10546
Carter County,30011,0.152338308116587,Montana,1318
Cascade County,30013,11.6976558016544,Montana,81746
Chouteau County,30015,0.562649284351578,Montana,5789
Custer County,30017,1.20883090357743,Montana,11845
Daniels County,30019,0.474634871969183,Montana,1753
Dawson County,30021,1.49611643350748,Montana,9191
Deer Lodge County,30023,4.76939372832754,Montana,9100
Fallon County,30025,0.676164257411419,Montana,2838
Fergus County,30027,1.00304204438391,Montana,11273
Flathead County,30029,7.44416672424659,Montana,98082
Gallatin County,30031,15.522403191253,Montana,104729
Garfield County,30033,0.0942022809095075,Montana,1141
Glacier County,30035,1.76604626614293,Montana,13699
Golden Valley County,30037,0.238021613661119,Montana,724
Granite County,30039,0.730775675057869,Montana,3269
Hill County,30041,2.18929327414761,Montana,16439
Jefferson County,30043,2.74465213584628,Montana,11778
Judith Basin County,30045,0.402893840955224,Montana,1951
